,Unnamed: 0,Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:AMOUNT_REQ,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID,time until next event,next event,activity number in case,number of activity in case inverse,case start count,case end count,case_relative_time,first_lag_event,second_lag_event,workrate,active cases,days_until_next_holiday,is_holiday,seconds_since_week_start,is_work_time,seconds_to_work_hours,is_weekend
8387,20281,Created,User_75,W_Call after offers,Workflow,Workitem_1688355351,schedule,2016-01-08 12:33:25.470,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,W_Call after offers,10.0,13.0,30989.0,9.0,19397.725,W_Complete application,O_Sent (online only),1409.4941176470588,511.0,77,False,390805.47,True,0.0,False
8388,20282,Obtained,User_75,W_Call after offers,Workflow,Workitem_1633340511,start,2016-01-08 12:33:25.472,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.004,A_Complete,11.0,12.0,30989.0,9.0,19397.727,W_Call after offers,W_Complete application,1409.4941176470588,511.0,77,False,390805.472,True,0.0,False
8389,20283,statechange,User_75,A_Complete,Application,ApplState_956790136,complete,2016-01-08 12:33:25.476,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,12.391,W_Call after offers,12.0,11.0,30989.0,9.0,19397.731,W_Call after offers,W_Call after offers,1409.4941176470588,511.0,77,False,390805.476,True,0.0,False
8390,14010,Released,User_71,W_Complete application,Workflow,Workitem_1137810271,suspend,2016-01-08 12:33:34.737,Unknown,New credit,Application_807098596,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,5137.783,W_Complete application,7.0,27.0,30989.0,9.0,180541.314,W_Complete application,W_Complete application,3293.4615823754807,511.0,77,False,390814.737,True,0.0,False
8391,20284,Deleted,User_75,W_Call after offers,Workflow,Workitem_258317726,complete,2016-01-08 12:33:37.867,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.006,W_Validate application,13.0,10.0,30989.0,9.0,19410.122,A_Complete,W_Call after offers,1409.4941176470588,511.0,77,False,390817.867,True,0.0,False
8392,20285,Created,User_75,W_Validate application,Workflow,Workitem_815712223,schedule,2016-01-08 12:33:37.873,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,W_Validate application,14.0,9.0,30989.0,9.0,19410.128,W_Call after offers,A_Complete,1409.4941176470588,511.0,77,False,390817.873,True,0.0,False
8393,20286,Obtained,User_75,W_Validate application,Workflow,Workitem_120566113,start,2016-01-08 12:33:37.875,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.956,A_Validating,15.0,8.0,30989.0,9.0,19410.13,W_Validate application,W_Call after offers,1409.4941176470588,511.0,77,False,390817.875,True,0.0,False
8394,20287,statechange,User_75,A_Validating,Application,ApplState_910064205,complete,2016-01-08 12:33:38.831,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,10.998,O_Returned,16.0,7.0,30989.0,9.0,19411.086,W_Validate application,W_Validate application,1409.4941176470588,511.0,77,False,390818.831,True,0.0,False
8395,20288,statechange,User_75,O_Returned,Offer,OfferState_940449030,complete,2016-01-08 12:33:49.829,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1198097768,210.931,W_Validate application,17.0,6.0,30989.0,9.0,19422.084,A_Validating,W_Validate application,1409.4941176470588,511.0,77,False,390829.829,True,0.0,False
8396,16192,Released,User_37,W_Complete application,Workflow,Workitem_996126567,suspend,2016-01-08 12:37:11.807,Car,New credit,Application_259143826,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,14360.504,W_Complete application,9.0,36.0,30989.0,9.0,140052.996,W_Complete application,W_Complete application,9306.510133064518,511.0,77,False,391031.807,True,0.0,False
8397,20289,Released,User_75,W_Validate application,Workflow,Workitem_432601425,suspend,2016-01-08 12:37:20.760,Unknown,Limit raise,Application_1786874274,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1469.342,W_Validate application,18.0,5.0,30989.0,9.0,19633.015,O_Returned,A_Validating,1409.4941176470588,511.0,77,False,391040.76,True,0.0,False
8398,16126,Obtained,User_37,W_Complete application,Workflow,Workitem_219939341,start,2016-01-08 12:37:21.418,Car,New credit,Application_1282765506,6500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,263.105,W_Complete application,6.0,56.0,30989.0,9.0,141985.168,A_Concept,W_Complete application,9306.510133064518,511.0,77,False,391041.418,True,0.0,False
8399,1408,Deleted,User_119,W_Call after offers,Workflow,Workitem_683880422,ate_abort,2016-01-08 12:38:14.046,Car,New credit,Application_1699757505,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.007,W_Validate application,27.0,23.0,30989.0,9.0,520424.37,W_Call after offers,W_Call after offers,957.820877551021,511.0,77,False,391094.046,True,0.0,False
8400,1409,Created,User_119,W_Validate application,Workflow,Workitem_963503554,schedule,2016-01-08 12:38:14.053,Car,New credit,Application_1699757505,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,W_Validate application,28.0,22.0,30989.0,9.0,520424.377,W_Call after offers,W_Call after offers,957.820877551021,511.0,77,False,391094.053,True,0.0,False
8401,1410,Obtained,User_119,W_Validate application,Workflow,Workitem_1462770856,start,2016-01-08 12:38:14.055,Car,New credit,Application_1699757505,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.809,A_Validating,29.0,21.0,30989.0,9.0,520424.379,W_Validate application,W_Call after offers,957.820877551021,511.0,77,False,391094.055,True,0.0,False
8402,1411,statechange,User_119,A_Validating,Application,ApplState_153748086,complete,2016-01-08 12:38:14.864,Car,New credit,Application_1699757505,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,9.692,O_Returned,30.0,20.0,30989.0,9.0,520425.188,W_Validate application,W_Validate application,957.820877551021,511.0,77,False,391094.864,True,0.0,False
8403,1412,statechange,User_119,O_Returned,Offer,OfferState_826799904,complete,2016-01-08 12:38:24.556,Car,New credit,Application_1699757505,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_818647679,385.303,W_Validate application,31.0,19.0,30989.0,9.0,520434.88,A_Validating,W_Validate application,957.820877551021,511.0,77,False,391104.556,True,0.0,False
8404,13943,statechange,User_28,A_Accepted,Application,ApplState_1236919603,complete,2016-01-08 12:39:25.756,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,173.841,O_Create Offer,8.0,15.0,30989.0,9.0,181692.867,W_Complete application,W_Complete application,11606.485470588239,511.0,77,False,391165.756,True,0.0,False
8405,16092,Obtained,User_71,W_Complete application,Workflow,Workitem_1489013443,resume,2016-01-08 12:40:31.357,Home improvement,New credit,Application_2081147987,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,60.364,W_Complete application,8.0,27.0,30989.0,9.0,142393.484,W_Complete application,W_Complete application,3293.4615823754807,511.0,77,False,391231.357,True,0.0,False
8406,16093,Released,User_71,W_Complete application,Workflow,Workitem_1670336283,suspend,2016-01-08 12:41:31.721,Home improvement,New credit,Application_2081147987,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1695.398,W_Complete application,9.0,26.0,30989.0,9.0,142453.848,W_Complete application,W_Complete application,3293.4615823754807,511.0,77,False,391291.721,True,0.0,False
8407,16127,Released,User_37,W_Complete application,Workflow,Workitem_1918830543,suspend,2016-01-08 12:41:44.523,Car,New credit,Application_1282765506,6500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,245768.094,A_Accepted,7.0,55.0,30989.0,9.0,142248.273,W_Complete application,A_Concept,9306.510133064518,511.0,77,False,391304.523,True,0.0,False
8408,16235,Obtained,User_71,W_Complete application,Workflow,Workitem_424959310,start,2016-01-08 12:41:49.956,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,80.533,W_Complete application,6.0,27.0,30989.0,9.0,140092.11,A_Concept,W_Complete application,3293.4615823754807,511.0,77,False,391309.956,True,0.0,False
8409,16297,Obtained,User_37,W_Complete application,Workflow,Workitem_228047002,start,2016-01-08 12:41:55.932,Car,New credit,Application_1841789315,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,107.872,W_Complete application,6.0,62.0,30989.0,9.0,139426.619,A_Concept,W_Complete application,9306.510133064518,511.0,77,False,391315.932,True,0.0,False
8410,13944,Created,User_28,O_Create Offer,Offer,Offer_596320085,complete,2016-01-08 12:42:19.597,Home improvement,New credit,Application_1930715945,35000.0,30500.0,120.0,False,319.01,False,0.0,30500.0,0,1.487,O_Created,9.0,14.0,30989.0,9.0,181866.708,A_Accepted,W_Complete application,11606.485470588239,511.0,77,False,391339.597,True,0.0,False
8411,13945,statechange,User_28,O_Created,Offer,OfferState_956385495,complete,2016-01-08 12:42:21.084,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_596320085,14.904,O_Sent (mail and online),10.0,13.0,30989.0,9.0,181868.195,O_Create Offer,A_Accepted,11606.485470588239,511.0,77,False,391341.084,True,0.0,False
8412,13946,statechange,User_28,O_Sent (mail and online),Offer,OfferState_1339883349,complete,2016-01-08 12:42:35.988,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_596320085,0.019,W_Complete application,11.0,12.0,30989.0,9.0,181883.099,O_Created,O_Create Offer,11606.485470588239,511.0,77,False,391355.988,True,0.0,False
8413,13947,Deleted,User_28,W_Complete application,Workflow,Workitem_1712850197,ate_abort,2016-01-08 12:42:36.007,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Call after offers,12.0,11.0,30989.0,9.0,181883.118,O_Sent (mail and online),O_Created,11606.485470588239,511.0,77,False,391356.007,True,0.0,False
8414,13948,Created,User_28,W_Call after offers,Workflow,Workitem_1928690059,schedule,2016-01-08 12:42:36.017,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,W_Call after offers,13.0,10.0,30989.0,9.0,181883.128,W_Complete application,O_Sent (mail and online),11606.485470588239,511.0,77,False,391356.017,True,0.0,False
8415,13949,Obtained,User_28,W_Call after offers,Workflow,Workitem_854770491,start,2016-01-08 12:42:36.019,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,A_Complete,14.0,9.0,30989.0,9.0,181883.13,W_Call after offers,W_Complete application,11606.485470588239,511.0,77,False,391356.019,True,0.0,False
8416,13950,statechange,User_28,A_Complete,Application,ApplState_890196235,complete,2016-01-08 12:42:36.021,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,172.546,W_Call after offers,15.0,8.0,30989.0,9.0,181883.132,W_Call after offers,W_Call after offers,11606.485470588239,511.0,77,False,391356.021,True,0.0,False
8417,16236,Released,User_71,W_Complete application,Workflow,Workitem_434842087,suspend,2016-01-08 12:43:10.489,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,305.006,A_Accepted,7.0,26.0,30989.0,9.0,140172.643,W_Complete application,A_Concept,3293.4615823754807,511.0,77,False,391390.489,True,0.0,False
8418,16298,Released,User_37,W_Complete application,Workflow,Workitem_953120340,suspend,2016-01-08 12:43:43.804,Car,New credit,Application_1841789315,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,1578.204,W_Complete application,7.0,61.0,30989.0,9.0,139534.491,W_Complete application,A_Concept,9306.510133064518,511.0,77,False,391423.804,True,0.0,False
8419,1413,Released,User_119,W_Validate application,Workflow,Workitem_2142837125,suspend,2016-01-08 12:44:49.859,Car,New credit,Application_1699757505,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,246623.381,W_Validate application,32.0,18.0,30989.0,9.0,520820.183,O_Returned,A_Validating,957.820877551021,511.0,77,False,391489.859,True,0.0,False
8420,13951,Released,User_28,W_Call after offers,Workflow,Workitem_808341791,suspend,2016-01-08 12:45:28.567,Home improvement,New credit,Application_1930715945,35000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,330846.166,W_Call after offers,16.0,7.0,30989.0,9.0,182055.678,A_Complete,W_Call after offers,11606.485470588239,511.0,77,False,391528.567,True,0.0,False
8421,279,Deleted,User_100,W_Validate application,Workflow,Workitem_329615836,ate_abort,2016-01-08 12:46:40.538,Existing loan takeover,New credit,Application_1266995739,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.007,W_Call incomplete files,31.0,19.0,30989.0,9.0,602660.78,W_Validate application,O_Returned,3698.531769230767,511.0,77,False,391600.538,True,0.0,False
8422,280,Created,User_100,W_Call incomplete files,Workflow,Workitem_1641702264,schedule,2016-01-08 12:46:40.545,Existing loan takeover,New credit,Application_1266995739,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,W_Call incomplete files,32.0,18.0,30989.0,9.0,602660.787,W_Validate application,W_Validate application,3698.531769230767,511.0,77,False,391600.545,True,0.0,False
8423,281,Obtained,User_100,W_Call incomplete files,Workflow,Workitem_50051323,start,2016-01-08 12:46:40.548,Existing loan takeover,New credit,Application_1266995739,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.007,A_Incomplete,33.0,17.0,30989.0,9.0,602660.79,W_Call incomplete files,W_Validate application,3698.531769230767,511.0,77,False,391600.548,True,0.0,False
8424,282,statechange,User_100,A_Incomplete,Application,ApplState_1874120270,complete,2016-01-08 12:46:40.555,Existing loan takeover,New credit,Application_1266995739,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,99.273,W_Call incomplete files,34.0,16.0,30989.0,9.0,602660.797,W_Call incomplete files,W_Call incomplete files,3698.531769230767,511.0,77,False,391600.555,True,0.0,False
8425,16237,statechange,User_71,A_Accepted,Application,ApplState_2089071822,complete,2016-01-08 12:48:15.495,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,266.42,O_Create Offer,8.0,25.0,30989.0,9.0,140477.649,W_Complete application,W_Complete application,3293.4615823754807,511.0,77,False,391695.495,True,0.0,False
8426,283,Released,User_100,W_Call incomplete files,Workflow,Workitem_645168427,suspend,2016-01-08 12:48:19.828,Existing loan takeover,New credit,Application_1266995739,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,9904.329,W_Call incomplete files,35.0,15.0,30989.0,9.0,602760.07,A_Incomplete,W_Call incomplete files,3698.531769230767,511.0,77,False,391699.828,True,0.0,False
8427,9494,Deleted,User_119,W_Call after offers,Workflow,Workitem_434013534,ate_abort,2016-01-08 12:49:26.008,Extra spending limit,New credit,Application_1892186837,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.006,W_Validate application,27.0,9.0,30989.0,9.0,270993.888,W_Call after offers,W_Call after offers,957.820877551021,511.0,77,False,391766.008,True,0.0,False
8428,9495,Created,User_119,W_Validate application,Workflow,Workitem_951920454,schedule,2016-01-08 12:49:26.014,Extra spending limit,New credit,Application_1892186837,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,W_Validate application,28.0,8.0,30989.0,9.0,270993.894,W_Call after offers,W_Call after offers,957.820877551021,511.0,77,False,391766.014,True,0.0,False
8429,9496,Obtained,User_119,W_Validate application,Workflow,Workitem_2142619595,start,2016-01-08 12:49:26.017,Extra spending limit,New credit,Application_1892186837,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.807,A_Validating,29.0,7.0,30989.0,9.0,270993.897,W_Validate application,W_Call after offers,957.820877551021,511.0,77,False,391766.017,True,0.0,False
8430,9497,statechange,User_119,A_Validating,Application,ApplState_1992559836,complete,2016-01-08 12:49:26.824,Extra spending limit,New credit,Application_1892186837,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,6.318,O_Returned,30.0,6.0,30989.0,9.0,270994.704,W_Validate application,W_Validate application,957.820877551021,511.0,77,False,391766.824,True,0.0,False
8431,9498,statechange,User_119,O_Returned,Offer,OfferState_256852524,complete,2016-01-08 12:49:33.142,Extra spending limit,New credit,Application_1892186837,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_2072191482,163.734,W_Validate application,31.0,5.0,30989.0,9.0,271001.022,A_Validating,W_Validate application,957.820877551021,511.0,77,False,391773.142,True,0.0,False
8432,21126,Created,User_1,A_Create Application,Application,Application_1029986710,complete,2016-01-08 12:52:14.480,Car,New credit,Application_1029986710,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.05,A_Submitted,0.0,39.0,30989.0,9.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,512.0,77,False,391934.48,True,0.0,False
8433,21127,statechange,User_1,A_Submitted,Application,ApplState_1572138172,complete,2016-01-08 12:52:14.530,Car,New credit,Application_1029986710,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.205,W_Handle leads,1.0,38.0,30988.0,9.0,0.05,A_Create Application,no_lagged_events,13866.5244107143,512.0,77,False,391934.53,True,0.0,False
8434,21128,Created,User_1,W_Handle leads,Workflow,Workitem_1646634701,schedule,2016-01-08 12:52:14.735,Car,New credit,Application_1029986710,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,24514.657,W_Handle leads,2.0,37.0,30988.0,9.0,0.255,A_Submitted,A_Create Application,13866.5244107143,512.0,77,False,391934.735,True,0.0,False
8435,9499,Released,User_119,W_Validate application,Workflow,Workitem_418743679,suspend,2016-01-08 12:52:16.876,Extra spending limit,New credit,Application_1892186837,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,7156.165,W_Validate application,32.0,4.0,30988.0,9.0,271164.756,O_Returned,A_Validating,957.820877551021,512.0,77,False,391936.876,True,0.0,False
8436,16238,Created,User_71,O_Create Offer,Offer,Offer_819497873,complete,2016-01-08 12:52:41.915,Car,New credit,Application_1462703151,5000.0,5000.0,24.0,False,223.16,True,0.0,5000.0,0,1.301,O_Created,9.0,24.0,30988.0,9.0,140744.069,A_Accepted,W_Complete application,3293.4615823754807,512.0,77,False,391961.915,True,0.0,False
8437,16239,statechange,User_71,O_Created,Offer,OfferState_707704470,complete,2016-01-08 12:52:43.216,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_819497873,54.367,O_Sent (mail and online),10.0,23.0,30988.0,9.0,140745.37,O_Create Offer,A_Accepted,3293.4615823754807,512.0,77,False,391963.216,True,0.0,False
8438,21166,Created,User_1,A_Create Application,Application,Application_1617180019,complete,2016-01-08 12:53:33.501,"Other, see explanation",New credit,Application_1617180019,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.089,A_Submitted,0.0,46.0,30988.0,9.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,513.0,77,False,392013.501,True,0.0,False
8439,21167,statechange,User_1,A_Submitted,Application,ApplState_497613735,complete,2016-01-08 12:53:33.590,"Other, see explanation",New credit,Application_1617180019,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.378,W_Handle leads,1.0,45.0,30987.0,9.0,0.089,A_Create Application,no_lagged_events,13866.5244107143,513.0,77,False,392013.59,True,0.0,False
8440,21168,Created,User_1,W_Handle leads,Workflow,Workitem_1213098668,schedule,2016-01-08 12:53:33.968,"Other, see explanation",New credit,Application_1617180019,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,65.73,W_Handle leads,2.0,44.0,30987.0,9.0,0.467,A_Submitted,A_Create Application,13866.5244107143,513.0,77,False,392013.968,True,0.0,False
8441,16240,statechange,User_71,O_Sent (mail and online),Offer,OfferState_936423158,complete,2016-01-08 12:53:37.583,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_819497873,0.024,W_Complete application,11.0,22.0,30987.0,9.0,140799.737,O_Created,O_Create Offer,3293.4615823754807,513.0,77,False,392017.583,True,0.0,False
8442,16241,Deleted,User_71,W_Complete application,Workflow,Workitem_1216504281,ate_abort,2016-01-08 12:53:37.607,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.016,W_Call after offers,12.0,21.0,30987.0,9.0,140799.761,O_Sent (mail and online),O_Created,3293.4615823754807,513.0,77,False,392017.607,True,0.0,False
8443,16242,Created,User_71,W_Call after offers,Workflow,Workitem_512898070,schedule,2016-01-08 12:53:37.623,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,W_Call after offers,13.0,20.0,30987.0,9.0,140799.777,W_Complete application,O_Sent (mail and online),3293.4615823754807,513.0,77,False,392017.623,True,0.0,False
8444,16243,Obtained,User_71,W_Call after offers,Workflow,Workitem_557874931,start,2016-01-08 12:53:37.625,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,A_Complete,14.0,19.0,30987.0,9.0,140799.779,W_Call after offers,W_Complete application,3293.4615823754807,513.0,77,False,392017.625,True,0.0,False
8445,16244,statechange,User_71,A_Complete,Application,ApplState_1697610453,complete,2016-01-08 12:53:37.628,Car,New credit,Application_1462703151,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,865.963,W_Call after offers,15.0,18.0,30987.0,9.0,140799.782,W_Call after offers,W_Call after offers,3293.4615823754807,513.0,77,False,392017.628,True,0.0,False
8446,21169,Deleted,User_1,W_Handle leads,Workflow,Workitem_2041699431,withdraw,2016-01-08 12:54:39.698,"Other, see explanation",New credit,Application_1617180019,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,W_Complete application,3.0,43.0,30987.0,9.0,66.197,W_Handle leads,A_Submitted,13866.5244107143,513.0,77,False,392079.698,True,0.0,False
8447,21170,Created,User_1,W_Complete application,Workflow,Workitem_1742796173,schedule,2016-01-08 12:54:39.707,"Other, see explanation",New credit,Application_1617180019,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.004,A_Concept,4.0,42.0,30987.0,9.0,66.206,W_Handle leads,W_Handle leads,13866.5244107143,513.0,77,False,392079.707,True,0.0,False
8448,21171,statechange,User_1,A_Concept,Application,ApplState_1988526697,complete,2016-01-08 12:54:39.711,"Other, see explanation",New credit,Application_1617180019,20000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,91376.215,W_Complete application,5.0,41.0,30987.0,9.0,66.21,W_Complete application,W_Handle leads,13866.5244107143,513.0,77,False,392079.711,True,0.0,False
8449,21213,Created,User_28,A_Create Application,Application,Application_1832081539,complete,2016-01-08 12:55:26.551,Remaining debt home,New credit,Application_1832081539,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.007,W_Complete application,0.0,100.0,30987.0,9.0,0.0,no_lagged_events,no_lagged_events,11606.485470588239,514.0,77,False,392126.551,True,0.0,False
8450,21214,Created,User_28,W_Complete application,Workflow,Workitem_301933037,schedule,2016-01-08 12:55:26.558,Remaining debt home,New credit,Application_1832081539,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.004,W_Complete application,1.0,99.0,30986.0,9.0,0.007,A_Create Application,no_lagged_events,11606.485470588239,514.0,77,False,392126.558,True,0.0,False
8451,21215,Obtained,User_28,W_Complete application,Workflow,Workitem_1852364732,start,2016-01-08 12:55:26.562,Remaining debt home,New credit,Application_1832081539,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.002,A_Concept,2.0,98.0,30986.0,9.0,0.011,W_Complete application,A_Create Application,11606.485470588239,514.0,77,False,392126.562,True,0.0,False
8452,21216,statechange,User_28,A_Concept,Application,ApplState_1981888756,complete,2016-01-08 12:55:26.564,Remaining debt home,New credit,Application_1832081539,30000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,402.348,A_Accepted,3.0,97.0,30986.0,9.0,0.013,W_Complete application,W_Complete application,11606.485470588239,514.0,77,False,392126.564,True,0.0,False
8453,17295,Created,User_37,O_Create Offer,Offer,Offer_250370808,complete,2016-01-08 12:58:20.590,Car,Limit raise,Application_918578724,21000.0,16000.0,120.0,True,220.0,True,0.0,21000.0,0,1.146,O_Created,13.0,46.0,30986.0,9.0,95740.423,W_Call after offers,A_Complete,9306.510133064518,514.0,77,False,392300.59,True,0.0,False
8454,17296,statechange,User_37,O_Created,Offer,OfferState_645896417,complete,2016-01-08 12:58:21.736,Car,Limit raise,Application_918578724,21000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_250370808,15.58,O_Sent (mail and online),14.0,45.0,30986.0,9.0,95741.569,O_Create Offer,W_Call after offers,9306.510133064518,514.0,77,False,392301.736,True,0.0,False
8455,17297,statechange,User_37,O_Sent (mail and online),Offer,OfferState_1655379383,complete,2016-01-08 12:58:37.316,Car,Limit raise,Application_918578724,21000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_250370808,252227.03,W_Call after offers,15.0,44.0,30986.0,9.0,95757.149,O_Created,O_Create Offer,9306.510133064518,514.0,77,False,392317.316,True,0.0,False
8456,4823,Deleted,User_119,W_Call after offers,Workflow,Workitem_1217375301,ate_abort,2016-01-08 12:59:17.646,"Other, see explanation",New credit,Application_1962860870,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.008,W_Validate application,18.0,12.0,30986.0,9.0,361138.308,W_Call after offers,W_Call after offers,957.820877551021,514.0,77,False,392357.646,True,0.0,False
8457,4824,Created,User_119,W_Validate application,Workflow,Workitem_2003547900,schedule,2016-01-08 12:59:17.654,"Other, see explanation",New credit,Application_1962860870,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.003,W_Validate application,19.0,11.0,30986.0,9.0,361138.316,W_Call after offers,W_Call after offers,957.820877551021,514.0,77,False,392357.654,True,0.0,False
8458,4825,Obtained,User_119,W_Validate application,Workflow,Workitem_1647008108,start,2016-01-08 12:59:17.657,"Other, see explanation",New credit,Application_1962860870,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.963,A_Validating,20.0,10.0,30986.0,9.0,361138.319,W_Validate application,W_Call after offers,957.820877551021,514.0,77,False,392357.657,True,0.0,False
8459,4826,statechange,User_119,A_Validating,Application,ApplState_1945403309,complete,2016-01-08 12:59:18.620,"Other, see explanation",New credit,Application_1962860870,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,9.415,O_Returned,21.0,9.0,30986.0,9.0,361139.282,W_Validate application,W_Validate application,957.820877551021,514.0,77,False,392358.62,True,0.0,False
8460,4827,statechange,User_119,O_Returned,Offer,OfferState_1294541463,complete,2016-01-08 12:59:28.035,"Other, see explanation",New credit,Application_1962860870,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,Offer_1026878545,1379.507,W_Validate application,22.0,8.0,30986.0,9.0,361148.697,A_Validating,W_Validate application,957.820877551021,514.0,77,False,392368.035,True,0.0,False
8461,21314,Created,User_8,A_Create Application,Application,Application_1250825577,complete,2016-01-08 13:01:24.690,Extra spending limit,Limit raise,Application_1250825577,6500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.004,A_Concept,0.0,25.0,30986.0,9.0,0.0,no_lagged_events,no_lagged_events,10642.951966101698,515.0,77,False,392484.69,True,0.0,False
8462,21315,statechange,User_8,A_Concept,Application,ApplState_656411915,complete,2016-01-08 13:01:24.694,Extra spending limit,Limit raise,Application_1250825577,6500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,1.0,24.0,30985.0,9.0,0.004,A_Create Application,no_lagged_events,10642.951966101698,515.0,77,False,392484.694,True,0.0,False
